Mon Dec 16 00:41:10 2019,10116,1,1.9,-4.39,7.69,5.43,-2.04,-0.37,2
Mon Dec 16 00:41:10 2019,10117,1,1.37,-4.59,8.04,-2.6,2.31,0.96,2
Mon Dec 16 00:41:10 2019,10118,1,1.54,-4.46,7.69,1.69,4.95,1.97,2
Mon Dec 16 00:41:10 2019,10119,1,1.29,-4.52,7.8,1.25,-1.44,2.64,2
Mon Dec 16 00:41:10 2019,10120,1,1.33,-4.53,7.73,0.45,2.91,1.59,2
Mon Dec 16 00:41:10 2019,10121,1,1.36,-4.54,7.87,1.98,-2.29,1.15,2
Mon Dec 16 00:41:10 2019,10122,1,1.3,-4.5,7.73,2.63,-1.39,1.13,2
Mon Dec 16 00:41:10 2019,10123,1,1.25,-4.57,7.83,2.69,-3.8,0.66,2
Mon Dec 16 00:41:10 2019,10124,1,1.35,-4.63,7.87,1.92,-4.02,0.49,2
Mon Dec 16 00:41:10 2019,10125,1,1.34,-4.58,7.91,0.39,-3.57,0.73,2
Mon Dec 16 00:41:11 2019,10126,1,1.36,-4.51,7.8,2.8,-3.87,0.53,2
Mon Dec 16 00:41:11 2019,10127,1,1.34,-4.59,7.87,1.66,-3.22,0.27,2
Mon Dec 16 00:41:11 2019,10128,1,1.41,-4.54,7.85,1.37,-2.35,0.16,2
Mon Dec 16 00:41:11 2019,10129,1,1.32,-4.53,7.75,1.89,-2.71,0.17,2
Mon Dec 16 00:41:11 2019,10130,1,1.36,-4.59,7.84,2.25,-2.25,0.18,2
Mon Dec 16 00:41:11 2019,10131,1,1.28,-4.57,7.83,1.8,-2.88,0.05,2
Mon Dec 16 00:41:11 2019,10132,1,1.37,-4.51,7.86,1.99,-2.79,0.11,2
Mon Dec 16 00:41:11 2019,10133,1,1.31,-4.57,7.74,2.12,-2.69,-0.02,2
Mon Dec 16 00:41:11 2019,10134,1,1.3,-4.56,7.84,2.04,-2.27,0.01,2
Mon Dec 16 00:41:11 2019,10135,1,1.29,-4.6,7.84,2.14,-2.82,0.14,2
Mon Dec 16 00:41:11 2019,10136,1,1.35,-4.6,7.87,1.91,-2.87,0.11,2
Mon Dec 16 00:41:11 2019,10137,1,1.31,-4.54,7.9,2.26,-3.09,0.15,2
Mon Dec 16 00:41:11 2019,10138,1,1.33,-4.54,7.86,2.37,-2.7,-0.03,2
Mon Dec 16 00:41:11 2019,10139,1,1.33,-4.59,7.81,1.8,-2.98,0.02,2
Mon Dec 16 00:41:11 2019,10140,1,1.34,-4.55,7.89,2.04,-2.71,0.13,2
Mon Dec 16 00:41:11 2019,10141,1,1.35,-4.63,7.85,2.15,-2.82,0.03,2
Mon Dec 16 00:41:11 2019,10142,1,1.36,-4.59,7.8,1.88,-2.98,0.15,2
Mon Dec 16 00:41:11 2019,10143,1,1.35,-4.57,7.9,1.95,-2.67,-0.05,2
Mon Dec 16 00:41:12 2019,10144,1,1.38,-4.49,7.8,2.1,-2.97,0.15,2
Mon Dec 16 00:41:12 2019,10145,1,1.32,-4.62,7.88,1.98,-2.6,0.08,2
Mon Dec 16 00:41:12 2019,10146,1,1.39,-4.56,7.84,2.15,-3.2,0.12,2
Mon Dec 16 00:41:12 2019,10147,1,1.34,-4.52,7.74,2.02,-2.63,0.05,2
Mon Dec 16 00:41:12 2019,10148,1,1.35,-4.58,7.8,2.08,-2.86,0.05,2
Mon Dec 16 00:41:12 2019,10149,1,1.37,-4.57,7.8,2.11,-2.95,0.02,2
Mon Dec 16 00:41:12 2019,10150,1,1.3,-4.57,7.82,2.02,-2.8,0.21,2
Mon Dec 16 00:41:12 2019,10151,1,1.33,-4.58,7.86,1.71,-2.82,0.08,2
Mon Dec 16 00:41:12 2019,10152,1,1.35,-4.61,7.86,2.16,-2.85,0.17,2
Mon Dec 16 00:41:12 2019,10153,1,1.32,-4.56,7.86,2.1,-2.63,0.02,2
Mon Dec 16 00:41:12 2019,10154,1,1.34,-4.59,7.84,2.2,-2.7,-0.11,2
Mon Dec 16 00:41:12 2019,10155,1,1.35,-4.54,7.81,1.72,-2.88,0.02,2
Mon Dec 16 00:41:12 2019,10156,1,1.34,-4.55,7.81,1.99,-2.85,-0.01,2
Mon Dec 16 00:41:12 2019,10157,1,1.36,-4.54,7.91,2.18,-2.95,0.09,2
Mon Dec 16 00:41:12 2019,10158,1,1.31,-4.55,7.78,2.01,-2.94,0.08,2
Mon Dec 16 00:41:12 2019,10159,1,1.32,-4.6,7.82,1.99,-2.82,0.15,2
Mon Dec 16 00:41:12 2019,10160,1,1.33,-4.56,7.8,2.32,-2.58,0.3,2
Mon Dec 16 00:41:13 2019,10161,1,1.35,-4.65,7.83,1.93,-2.97,0.15,2
Mon Dec 16 00:41:13 2019,10162,1,1.34,-4.57,7.79,2.24,-2.73,0.08,2
Mon Dec 16 00:41:13 2019,10163,1,1.37,-4.56,7.85,1.81,-2.73,0.18,2
Mon Dec 16 00:41:13 2019,10164,1,1.35,-4.55,7.83,2.1,-2.92,0.17,2
Mon Dec 16 00:41:13 2019,10165,1,1.33,-4.55,7.9,2.13,-2.92,0.02,2
Mon Dec 16 00:41:13 2019,10166,1,1.33,-4.55,7.85,2.28,-2.92,0.06,2
Mon Dec 16 00:41:13 2019,10167,1,1.36,-4.55,7.76,1.94,-3.07,-0.01,2
Mon Dec 16 00:41:13 2019,10168,1,1.3,-4.57,7.8,2.15,-2.71,0.18,2
Mon Dec 16 00:41:13 2019,10169,1,1.3,-4.6,7.78,1.86,-2.99,0,2
Mon Dec 16 00:41:13 2019,10170,1,1.33,-4.58,7.84,1.82,-2.84,0.05,2
Mon Dec 16 00:41:13 2019,10171,1,1.29,-4.58,7.79,2.09,-2.93,0.05,2
Mon Dec 16 00:41:13 2019,10172,1,1.32,-4.61,7.83,2.07,-2.73,-0.05,2
Mon Dec 16 00:41:13 2019,10173,1,1.35,-4.53,7.83,1.91,-2.95,0.12,2
Mon Dec 16 00:41:13 2019,10174,1,1.34,-4.59,7.83,1.93,-2.9,0.19,2
Mon Dec 16 00:41:13 2019,10175,1,1.3,-4.59,7.82,2.21,-2.93,-0.05,2
Mon Dec 16 00:41:13 2019,10176,1,1.36,-4.58,7.82,2.37,-2.98,0.17,2
Mon Dec 16 00:41:13 2019,10177,1,1.29,-4.56,7.91,1.66,-2.8,0.04,2
Mon Dec 16 00:41:14 2019,10178,1,1.34,-4.57,7.82,2.02,-2.95,0.03,2
Mon Dec 16 00:41:14 2019,10179,1,1.31,-4.59,7.83,2.11,-2.92,0.25,2
Mon Dec 16 00:41:14 2019,10180,1,1.34,-4.54,7.8,1.95,-2.79,0.18,2
Mon Dec 16 00:41:14 2019,10181,1,1.33,-4.6,7.85,2.05,-2.86,0.05,2
Mon Dec 16 00:41:14 2019,10182,1,1.35,-4.57,7.86,2.02,-3.01,0.21,2
Mon Dec 16 00:41:14 2019,10183,1,1.38,-4.55,7.83,2.04,-2.86,0.07,2
Mon Dec 16 00:41:14 2019,10184,1,1.37,-4.52,7.77,2.06,-2.74,0.08,2
Mon Dec 16 00:41:14 2019,10185,1,1.37,-4.64,7.73,1.85,-2.85,0.05,2
Mon Dec 16 00:41:14 2019,10186,1,1.3,-4.54,7.87,2.05,-2.71,0.09,2
Mon Dec 16 00:41:14 2019,10187,1,1.36,-4.57,7.84,1.79,-2.71,0.18,2
Mon Dec 16 00:41:14 2019,10188,1,1.3,-4.47,7.79,2.15,-2.98,0.04,2
Mon Dec 16 00:41:14 2019,10189,1,1.37,-4.54,7.92,2.09,-3.05,0.03,2
Mon Dec 16 00:41:14 2019,10190,1,1.32,-4.57,7.82,1.84,-2.85,0.15,2
Mon Dec 16 00:41:14 2019,10191,1,1.35,-4.5,7.79,2.05,-3.01,0.16,2
Mon Dec 16 00:41:14 2019,10192,1,1.37,-4.55,7.8,1.83,-2.86,-0.08,2
Mon Dec 16 00:41:14 2019,10193,1,1.36,-4.59,7.87,1.83,-2.86,-0.02,2
Mon Dec 16 00:41:14 2019,10194,1,1.36,-4.55,7.82,1.89,-2.99,0.15,2
Mon Dec 16 00:41:15 2019,10195,1,1.39,-4.54,7.87,2.05,-2.73,0.25,2
Mon Dec 16 00:41:15 2019,10196,1,1.4,-4.58,7.83,2.68,-2.74,-0.02,2
Mon Dec 16 00:41:15 2019,10197,1,1.37,-4.54,7.86,2.37,-2.97,0.04,2
Mon Dec 16 00:41:15 2019,10198,1,1.31,-4.52,7.88,2.1,-2.89,0.08,2
Mon Dec 16 00:41:15 2019,10199,1,1.35,-4.56,7.86,1.79,-2.91,-0.05,2
Mon Dec 16 00:41:15 2019,10200,1,1.36,-4.54,7.84,2.13,-2.5,0.1,2
Mon Dec 16 00:41:15 2019,10201,1,1.35,-4.57,7.76,1.76,-3.07,-0.06,2
Mon Dec 16 00:41:15 2019,10202,1,1.38,-4.55,7.86,2.11,-2.6,0.1,2
Mon Dec 16 00:41:15 2019,10203,1,1.35,-4.59,7.83,1.74,-3.09,-0.02,2
Mon Dec 16 00:41:15 2019,10204,1,1.33,-4.56,7.81,1.92,-2.99,0.22,2
Mon Dec 16 00:41:15 2019,10205,1,1.37,-4.57,7.82,2.26,-2.85,0.23,2
Mon Dec 16 00:41:15 2019,10206,1,1.29,-4.52,7.84,2.02,-3,0.12,2
Mon Dec 16 00:41:15 2019,10207,1,1.29,-4.56,7.83,1.9,-2.87,0.15,2
Mon Dec 16 00:41:15 2019,10208,1,1.35,-4.55,7.83,1.93,-2.82,0.04,2
Mon Dec 16 00:41:15 2019,10209,1,1.32,-4.57,7.86,1.98,-2.85,0.09,2
Mon Dec 16 00:41:15 2019,10210,1,1.34,-4.58,7.82,2.04,-2.89,0.08,2
Mon Dec 16 00:41:15 2019,10211,1,1.3,-4.6,7.87,2.1,-2.73,0.13,2
Mon Dec 16 00:41:15 2019,10212,1,1.41,-4.5,7.86,1.8,-2.75,0.05,2
Mon Dec 16 00:41:16 2019,10213,1,1.38,-4.57,7.85,2.09,-2.82,0.19,2
Mon Dec 16 00:41:16 2019,10214,1,1.33,-4.49,7.88,1.85,-2.95,0.01,2
Mon Dec 16 00:41:16 2019,10215,1,1.26,-4.52,7.8,2.11,-3.04,0.08,2
Mon Dec 16 00:41:16 2019,10216,1,1.35,-4.58,7.85,1.86,-2.78,0.08,2
Mon Dec 16 00:41:16 2019,10217,1,1.32,-4.6,7.8,2.05,-2.77,-0.11,2
Mon Dec 16 00:41:16 2019,10218,1,1.39,-4.6,7.82,2.04,-2.93,-0.02,2
Mon Dec 16 00:41:16 2019,10219,1,1.39,-4.54,7.81,2.17,-2.81,0.09,2
Mon Dec 16 00:41:16 2019,10220,1,1.29,-4.56,7.88,1.82,-3,0.15,2
Mon Dec 16 00:41:16 2019,10221,1,1.37,-4.53,7.79,2.01,-2.73,0.03,2
Mon Dec 16 00:41:16 2019,10222,1,1.36,-4.57,7.9,2.19,-2.86,0.08,2
Mon Dec 16 00:41:16 2019,10223,1,1.38,-4.54,7.81,1.9,-2.91,0.26,2
Mon Dec 16 00:41:16 2019,10224,1,1.27,-4.57,7.84,1.8,-2.92,0.11,2
Mon Dec 16 00:41:16 2019,10225,1,1.35,-4.6,7.79,2.2,-2.86,0.05,2
Mon Dec 16 00:41:16 2019,10226,1,1.35,-4.56,7.81,2.1,-2.86,0.02,2
Mon Dec 16 00:41:16 2019,10227,1,1.29,-4.53,7.82,2.24,-2.73,0.05,2
Mon Dec 16 00:41:16 2019,10228,1,1.32,-4.58,7.84,2.06,-2.98,0.21,2
Mon Dec 16 00:41:16 2019,10229,1,1.37,-4.55,7.86,1.99,-2.88,0.04,2
Mon Dec 16 00:41:17 2019,10230,1,1.31,-4.55,7.81,2.11,-2.76,0,2
Mon Dec 16 00:41:17 2019,10231,1,1.34,-4.48,7.82,2,-2.9,0.04,2
Mon Dec 16 00:41:17 2019,10232,1,1.35,-4.62,7.85,1.92,-2.88,0.15,2
Mon Dec 16 00:41:17 2019,10233,1,1.34,-4.56,7.81,2.18,-2.96,0.11,2
Mon Dec 16 00:41:17 2019,10234,1,1.32,-4.48,7.87,1.92,-2.82,0.27,2
Mon Dec 16 00:41:17 2019,10235,1,1.3,-4.56,7.82,1.89,-2.56,0.04,2
Mon Dec 16 00:41:17 2019,10236,1,1.33,-4.6,7.82,2,-2.94,0.21,2
Mon Dec 16 00:41:17 2019,10237,1,1.36,-4.62,7.82,2.31,-2.91,0.12,2
Mon Dec 16 00:41:17 2019,10238,1,1.3,-4.54,7.82,1.96,-2.76,-0.03,2
Mon Dec 16 00:41:17 2019,10239,1,1.31,-4.55,7.79,2.07,-3.03,0.15,2
Mon Dec 16 00:41:17 2019,10240,1,1.35,-4.51,7.91,2.08,-3.04,0.08,2
Mon Dec 16 00:41:17 2019,10241,1,1.31,-4.58,7.8,2.02,-2.72,0.18,2
Mon Dec 16 00:41:17 2019,10242,1,1.33,-4.55,7.79,2.01,-2.86,0.03,2
Mon Dec 16 00:41:17 2019,10243,1,1.33,-4.63,7.84,2.05,-2.65,0.05,2
Mon Dec 16 00:41:17 2019,10244,1,1.36,-4.57,7.78,1.98,-2.8,0.13,2
Mon Dec 16 00:41:17 2019,10245,1,1.37,-4.57,7.74,2,-2.79,0.05,2
Mon Dec 16 00:41:17 2019,10246,1,1.3,-4.57,7.9,2.17,-2.77,0.04,2
Mon Dec 16 00:41:18 2019,10247,1,1.33,-4.6,7.78,1.93,-3.06,0.13,2
Mon Dec 16 00:41:18 2019,10248,1,1.33,-4.55,7.82,2.11,-2.68,0.08,2
Mon Dec 16 00:41:18 2019,10249,1,1.32,-4.57,7.85,2.18,-2.58,-0.04,2
Mon Dec 16 00:41:18 2019,10250,1,1.33,-4.56,7.85,2.05,-2.82,0.18,2
Mon Dec 16 00:41:18 2019,10251,1,1.34,-4.55,7.82,2.01,-2.69,0.09,2
Mon Dec 16 00:41:18 2019,10252,1,1.35,-4.54,7.85,2.08,-2.79,0.04,2
Mon Dec 16 00:41:18 2019,10253,1,1.35,-4.56,7.8,2.15,-2.9,0.07,2
Mon Dec 16 00:41:18 2019,10254,1,1.31,-4.55,7.83,1.92,-2.84,0.05,2
Mon Dec 16 00:41:18 2019,10255,1,1.38,-4.5,7.8,2.05,-2.84,0.02,2
Mon Dec 16 00:41:18 2019,10256,1,1.36,-4.52,7.84,1.9,-3.08,0.14,2
Mon Dec 16 00:41:18 2019,10257,1,1.31,-4.57,7.77,1.89,-2.98,0.02,2
Mon Dec 16 00:41:18 2019,10258,1,1.37,-4.57,7.81,2.21,-2.81,0.07,2
Mon Dec 16 00:41:18 2019,10259,1,1.3,-4.54,7.81,1.93,-2.82,0.09,2
Mon Dec 16 00:41:18 2019,10260,1,1.35,-4.58,7.8,1.88,-2.93,0.04,2
Mon Dec 16 00:41:18 2019,10261,1,1.28,-4.56,7.83,2.05,-2.76,0.1,2
Mon Dec 16 00:41:18 2019,10262,1,1.33,-4.55,7.85,1.94,-2.64,0.05,2
Mon Dec 16 00:41:18 2019,10263,1,1.35,-4.58,7.83,1.75,-2.92,0.08,2
Mon Dec 16 00:41:18 2019,10264,1,1.32,-4.59,7.87,2.1,-2.98,0.11,2
Mon Dec 16 00:41:19 2019,10265,1,1.36,-4.54,7.87,2.2,-2.76,0,2
Mon Dec 16 00:41:19 2019,10266,1,1.41,-4.61,7.9,1.7,-2.75,-0.07,2
Mon Dec 16 00:41:19 2019,10267,1,1.31,-4.59,7.82,1.87,-2.93,0.02,2
Mon Dec 16 00:41:19 2019,10268,1,1.35,-4.57,7.88,1.67,-2.77,0.13,2
Mon Dec 16 00:41:19 2019,10269,1,1.37,-4.58,7.78,2.29,-2.66,0.03,2
Mon Dec 16 00:41:19 2019,10270,1,1.28,-4.54,7.85,2.01,-3.03,-0.05,2
Mon Dec 16 00:41:19 2019,10271,1,1.33,-4.61,7.83,1.58,-2.6,0.18,2
Mon Dec 16 00:41:19 2019,10272,1,1.32,-4.62,7.84,2.15,-2.76,-0.02,2
Mon Dec 16 00:41:19 2019,10273,1,1.29,-4.52,7.87,1.96,-3.18,0.07,2
Mon Dec 16 00:41:19 2019,10274,1,1.34,-4.55,7.79,1.82,-2.94,-0.05,2
Mon Dec 16 00:41:19 2019,10275,1,1.32,-4.55,7.78,1.88,-2.48,-0.08,2
Mon Dec 16 00:41:19 2019,10276,1,1.32,-4.59,7.83,1.73,-3.13,-0.01,2
Mon Dec 16 00:41:19 2019,10277,1,1.33,-4.61,7.81,1.33,-3.32,-0.05,2
Mon Dec 16 00:41:19 2019,10278,1,1.39,-4.55,7.79,1.71,-3.27,-0.18,2
Mon Dec 16 00:41:19 2019,10279,1,1.34,-4.57,7.8,2.4,-2.73,-0.17,2
Mon Dec 16 00:41:19 2019,10280,1,1.32,-4.55,7.85,2.02,-3.95,-0.27,2
Mon Dec 16 00:41:19 2019,10281,1,1.4,-4.54,7.81,1.72,-2.91,-0.4,2
Mon Dec 16 00:41:20 2019,10282,1,1.41,-4.58,7.8,1.89,-2.87,-0.42,2
Mon Dec 16 00:41:20 2019,10283,1,1.23,-4.57,7.91,4.03,-0.56,-0.25,2
Mon Dec 16 00:41:20 2019,10284,1,1.39,-4.5,7.89,1.14,-2,0.09,2
Mon Dec 16 00:41:20 2019,10285,1,1.27,-4.5,7.84,1.94,-1.87,0.24,2
Mon Dec 16 00:41:20 2019,10286,1,1.22,-4.57,7.91,1,-3.22,0.15,2
Mon Dec 16 00:41:20 2019,10287,1,1.45,-4.59,7.76,1.16,-4.05,0.1,2
Mon Dec 16 00:41:20 2019,10288,1,1.27,-4.51,7.81,1.93,-2.37,0.1,2
Mon Dec 16 00:41:20 2019,10289,1,1.46,-4.71,7.98,-10.54,-2.46,0.2,2
Mon Dec 16 00:41:20 2019,10290,1,1.31,-4.47,7.9,4.99,-3.23,-0.64,2
Mon Dec 16 00:41:20 2019,10291,1,0.99,-3.61,8.33,9.64,-1.08,-0.93,2
Mon Dec 16 00:41:20 2019,10292,1,1.46,-4.45,7.64,1.7,0.15,-0.17,2
Mon Dec 16 00:41:20 2019,10293,1,0.69,-5.11,7.67,-17.81,3.34,-10.73,2
Mon Dec 16 00:41:20 2019,10294,1,1.41,-4.34,7.54,-10.76,6.67,-0.56,2
Mon Dec 16 00:41:20 2019,10295,1,0.53,-5.23,8.62,-12.47,5.03,-0.92,2
Mon Dec 16 00:41:20 2019,10296,1,1.28,-4.5,7.64,-22.82,0.89,1.04,2
Mon Dec 16 00:41:20 2019,10297,1,1.3,-4.91,7.51,4.74,-10.48,1.93,2
Mon Dec 16 00:41:20 2019,10298,1,1.35,-4.87,7.51,12.37,-8.7,1.79,2
Mon Dec 16 00:41:21 2019,10299,1,0.78,-6.02,8.73,19.44,-9.29,-0.17,2
Mon Dec 16 00:41:22 2019,10321,1,4.05,-6.31,5.62,-250.14,-250.14,-10.48,2
Mon Dec 16 00:41:22 2019,10322,1,4,-5.49,1.38,-250.14,-250.14,-69.82,2
Mon Dec 16 00:41:22 2019,10323,1,5.81,-4.16,-0.8,-250.14,-187.04,-57.4,2
Mon Dec 16 00:41:22 2019,10324,1,6.68,-4.14,-6.1,-250.14,-152.82,-71.69,2
Mon Dec 16 00:41:22 2019,10325,1,7.15,-4.6,-9.4,-191.46,45.34,-73.12,2
Mon Dec 16 00:41:22 2019,10326,1,8.55,-2.2,-4.53,-81.26,131.54,-59.18,2
Mon Dec 16 00:41:22 2019,10327,1,7.78,-2.24,-1.26,-125.46,102.22,-8.87,2
Mon Dec 16 00:41:22 2019,10328,1,7.72,-4.29,1.3,-15.47,96.8,2.36,2
Mon Dec 16 00:41:22 2019,10329,1,9.39,-0.84,4.47,-99.82,11.57,-90.25,2
Mon Dec 16 00:41:22 2019,10330,1,7.31,0.46,-0.65,-22.63,-9.33,-58.66,2
Mon Dec 16 00:41:22 2019,10331,1,8.56,-1.62,0.11,-46.57,44.7,-70.29,2
Mon Dec 16 00:41:22 2019,10332,1,9.27,-1.33,2.81,70.92,0.75,1.5,2
Mon Dec 16 00:41:22 2019,10333,1,5.91,-3.19,-0.88,44.62,25.49,42.36,2
Mon Dec 16 00:41:23 2019,10334,1,8.01,-1.5,0.74,-6.3,33.27,-27.66,2
Mon Dec 16 00:41:23 2019,10335,1,8.45,-1.86,1.83,34.75,27.77,2.73,2
Mon Dec 16 00:41:23 2019,10336,1,7.97,-2.32,1.59,10.46,-2.31,3.88,2
Mon Dec 16 00:41:23 2019,10337,1,8.21,-2.17,1.06,7.77,-4.07,4.61,2
Mon Dec 16 00:41:23 2019,10338,1,8.07,-2.29,1.37,12.19,-5.63,6.63,2
Mon Dec 16 00:41:23 2019,10339,1,7.99,-2.38,1.32,4.65,-13.63,6.89,2
Mon Dec 16 00:41:23 2019,10340,1,8,-2.54,1.24,5.98,-16.98,-3.83,2
Mon Dec 16 00:41:23 2019,10341,1,8.05,-2.29,1.3,3.25,-27.15,3.82,2
Mon Dec 16 00:41:23 2019,10342,1,7.79,-2.44,0.76,-2.18,-30.37,5.59,2
Mon Dec 16 00:41:23 2019,10343,1,7.88,-2.46,0.35,2.14,-32.53,10.62,2
Mon Dec 16 00:41:23 2019,10344,1,8.07,-2.18,0.23,9.92,-34.69,10.18,2
Mon Dec 16 00:41:23 2019,10345,1,8.04,-2.48,-0.05,10.83,-36.38,14.91,2
Mon Dec 16 00:41:23 2019,10346,1,7.98,-2.94,-0.41,4.08,-31.11,18.24,2
Mon Dec 16 00:41:23 2019,10347,1,8.02,-3.19,-0.53,5.5,-19.73,8.66,2
Mon Dec 16 00:41:23 2019,10348,1,8.17,-3.08,-0.66,3.08,-20.39,9.2,2
Mon Dec 16 00:41:23 2019,10349,1,8.24,-2.98,-0.62,6.91,-12.51,5.43,2
Mon Dec 16 00:41:23 2019,10350,1,8.89,-2.62,-1.01,3.85,-8.64,-5.94,2
Mon Dec 16 00:41:24 2019,10351,1,8.12,-2.99,-0.97,2.19,-10.62,2.29,2
Mon Dec 16 00:41:24 2019,10352,1,8.59,-2.88,-1.18,-10.21,-11.83,-46.48,2
Mon Dec 16 00:41:24 2019,10353,1,7.96,-3.32,-0.94,-1.42,-8.63,0.98,2
Mon Dec 16 00:41:24 2019,10354,1,8.16,-2.82,-0.81,9.66,-4.73,-3.71,2
Mon Dec 16 00:41:24 2019,10355,1,8.02,-3.19,-1.01,-0.26,-6.4,6.03,2
Mon Dec 16 00:41:24 2019,10356,1,8.1,-2.9,-0.93,2.25,-5.18,0.44,2
Mon Dec 16 00:41:24 2019,10357,1,8.24,-2.97,-0.93,3.33,-2.9,-5.1,2
Mon Dec 16 00:41:24 2019,10358,1,8.18,-2.74,-1.09,2.99,-3.92,-1.69,2
Mon Dec 16 00:41:24 2019,10359,1,8.07,-2.9,-1.09,1.01,-0.68,-0.05,2
Mon Dec 16 00:41:24 2019,10360,1,8.06,-2.99,-0.96,2.73,-2.4,0.11,2
Mon Dec 16 00:41:24 2019,10361,1,8.04,-2.99,-0.98,2.03,-4.17,0.62,2
Mon Dec 16 00:41:24 2019,10362,1,8.07,-2.99,-0.96,-0.69,-2.45,0.74,2
Mon Dec 16 00:41:24 2019,10363,1,8.08,-3.19,-1.06,-0.74,-3.64,4.81,2
Mon Dec 16 00:41:24 2019,10364,1,7.88,-3.58,-0.9,-1.07,-3.98,8.76,2
Mon Dec 16 00:41:24 2019,10365,1,8.36,-1.4,-1.1,1.62,-4.73,-4.72,2
Mon Dec 16 00:41:24 2019,10366,1,7.91,-2.79,-1.46,4.32,2.11,-3.85,2
Mon Dec 16 00:41:24 2019,10367,1,8.2,-2.48,-0.65,-2.27,-4.22,4.24,2
Mon Dec 16 00:41:25 2019,10368,1,8.05,-2.68,-1.04,-3.19,-4.53,9.93,2
Mon Dec 16 00:41:25 2019,10369,1,8.02,-2.72,-1.04,-1.08,-2.53,3.32,2
Mon Dec 16 00:41:25 2019,10370,1,8.09,-2.67,-1.03,2.29,-3.98,-0.92,2
Mon Dec 16 00:41:25 2019,10371,1,8.04,-2.74,-1,2.19,-2.59,-0.5,2
Mon Dec 16 00:41:25 2019,10372,1,8.1,-2.69,-1.01,1.79,-3.34,-0.2,2
Mon Dec 16 00:41:25 2019,10373,1,8.09,-2.72,-1.02,3.63,-1.74,1.23,2
Mon Dec 16 00:41:25 2019,10374,1,8.11,-2.76,-0.98,0.99,-4.78,0.19,2
Mon Dec 16 00:41:25 2019,10375,1,8.1,-2.66,-1.03,2.24,-2.91,-0.16,2
Mon Dec 16 00:41:25 2019,10376,1,8.09,-2.73,-1.05,0.66,-3.64,0.34,2
Mon Dec 16 00:41:25 2019,10377,1,8.1,-2.73,-1.05,2.83,-3.63,0.27,2
Mon Dec 16 00:41:25 2019,10378,1,8,-2.78,-0.99,2.14,-4.63,0.64,2
Mon Dec 16 00:41:25 2019,10379,1,8.11,-2.69,-1.05,2.24,-3.42,-0.53,2
Mon Dec 16 00:41:25 2019,10380,1,8.13,-2.75,-1.09,2.51,-4.38,-1.04,2
Mon Dec 16 00:41:25 2019,10381,1,8.1,-2.72,-1.18,3.18,-3.42,-0.53,2
Mon Dec 16 00:41:25 2019,10382,1,8.07,-2.71,-1.07,3.09,-2.91,-0.27,2
Mon Dec 16 00:41:25 2019,10383,1,8.14,-2.75,-1.1,1.82,-3.76,-1.36,2
Mon Dec 16 00:41:25 2019,10384,1,8.08,-2.74,-1.1,3.28,-2.62,-0.85,2
Mon Dec 16 00:41:25 2019,10385,1,8.08,-2.69,-0.99,2.64,-3.99,-1.41,2
Mon Dec 16 00:41:26 2019,10386,1,7.95,-2.73,-1.13,2.82,-3.55,0.02,2
Mon Dec 16 00:41:26 2019,10387,1,8.08,-2.76,-1.08,2.03,-3.95,-0.78,2
Mon Dec 16 00:41:26 2019,10388,1,8.06,-2.7,-1.16,1.78,-3.76,-0.45,2
Mon Dec 16 00:41:26 2019,10389,1,8.1,-2.67,-1.07,1.48,-2.6,-0.26,2
Mon Dec 16 00:41:26 2019,10390,1,8.08,-2.67,-1.02,1.69,-2.56,0.39,2
Mon Dec 16 00:41:26 2019,10391,1,8.03,-2.68,-1.16,1.33,-2.56,0.01,2
Mon Dec 16 00:41:26 2019,10392,1,8.02,-2.67,-1.21,1.63,-3.32,0.11,2
Mon Dec 16 00:41:26 2019,10393,1,8.07,-2.62,-1.1,1.93,-2.9,0.21,2
Mon Dec 16 00:41:26 2019,10394,1,8.08,-2.6,-1.16,1.26,-2.88,-0.75,2
Mon Dec 16 00:41:26 2019,10395,1,8.07,-2.56,-1.13,2.07,-3.28,-0.11,2
Mon Dec 16 00:41:26 2019,10396,1,8.16,-2.43,-1.23,4.53,-3.75,2.56,2
Mon Dec 16 00:41:26 2019,10397,1,8.03,-2.71,-1.13,6.21,-3.79,7.73,2
Mon Dec 16 00:41:26 2019,10398,1,8.07,-2.94,-0.97,5.98,-5.5,5.12,2
Mon Dec 16 00:41:26 2019,10399,1,8.04,-2.97,-1.19,1.56,-4.77,0.52,2
Mon Dec 16 00:41:26 2019,10400,1,8.17,-2.87,-1.18,0.78,-3.98,-2.92,2
Mon Dec 16 00:41:26 2019,10401,1,8.15,-2.8,-1.2,1.85,-3.29,-3.22,2
Mon Dec 16 00:41:26 2019,10402,1,8.05,-2.6,-1.22,2.41,-1.85,-3.22,2
Mon Dec 16 00:41:27 2019,10403,1,8.02,-2.63,-1.16,1.48,-2.6,-1.6,2
Mon Dec 16 00:41:27 2019,10404,1,8.07,-2.66,-1.09,3.04,-3.37,0.02,2
Mon Dec 16 00:41:27 2019,10405,1,8,-2.78,-1.17,2.34,-3.33,0.51,2
Mon Dec 16 00:41:27 2019,10406,1,8.11,-2.7,-1.19,3.19,-4.36,-0.08,2
Mon Dec 16 00:41:27 2019,10407,1,8.05,-2.76,-1.18,1.77,-3.69,-2.03,2
